month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
10,2015,New Mexico,63.2,59.2,-106.1083886,34.42137076
10,2015,New York,56.2,53.5,-75.50311828,42.94039011
10,2015,North Carolina,65.8,64.9,-79.37237975,35.54153412
10,2015,North Dakota,54.9,50.1,-100.4693211,47.44633852
10,2015,Ohio,61.4,58.7,-82.7900612,40.29145221
10,2015,Oklahoma,70,67.4,-97.50829271,35.58348565
10,2015,Oregon,56.2,52.7,-120.5554134,43.93664816
10,2015,Pennsylvania,58.6,56.1,-77.79955956,40.87383785
10,2015,Rhode Island,60,56.9,-71.55361205,41.67608139
10,2015,South Carolina,68.8,68.5,-80.89613969,33.90797425
10,2015,South Dakota,58.8,54.1,-100.2305075,44.4361607
10,2015,Tennessee,65.3,64.5,-86.34338037,35.84298709
10,2015,Texas,74.2,71,-99.35069715,31.48446438
10,2015,Utah,59.9,54.7,-111.6782164,39.32379475
10,2015,Vermont,53.4,50.7,-72.66264936,44.07519583
10,2015,Virginia,62.8,61.6,-78.81225447,37.51502389
10,2015,Washington,54.3,52.1,-120.4468664,47.38096888
10,2015,West Virginia,60.6,58.9,-80.61371197,38.64259874
10,2015,Wisconsin,56.6,52.5,-90.01169426,44.63803019
10,2015,Wyoming,54,48,-107.5514541,42.99964203
11,2015,Alabama,62.1,58.7,-86.82837194,32.78983219
11,2015,Arizona,56.4,55.1,-111.6644183,34.29310987
11,2015,Arkansas,58.8,55.8,-92.43926766,34.89974533
11,2015,California,56.3,54.5,-119.610699,37.24607067
11,2015,Colorado,43,40,-105.5478247,38.99855182
11,2015,Connecticut,48.8,45.6,-72.72570604,41.62028634
11,2015,Delaware,54,51,-75.40040409,38.88701645
11,2015,Florida,73.3,68.3,-81.79746387,28.62843926
11,2015,Georgia,62.3,59.2,-83.44634183,32.64922907
11,2015,Idaho,40.3,37.9,-114.6593823,44.08908951
11,2015,Illinois,51.3,47.7,-89.19839676,40.06504091
11,2015,Indiana,51.1,47.5,-86.27563973,39.90814123
11,2015,Iowa,47.5,43.6,-93.50006496,42.07462688
11,2015,Kansas,52.8,49.2,-98.38021317,38.48470815
11,2015,Kentucky,54.4,51.2,-85.29045609,37.52666746
11,2015,Louisiana,66.2,62.4,-92.58566202,31.05840696
11,2015,Maine,40.1,38.3,-69.22664746,45.37143349
11,2015,Maryland,53,50.3,-76.77245461,39.0369223
11,2015,Massachusetts,47.4,44.6,-71.79863942,42.2533024
11,2015,Michigan,45.1,41,-85.43716696,44.35068131
11,2015,Minnesota,42.2,36.5,-94.30901265,46.31633293
11,2015,Mississippi,62.8,59.1,-89.66521368,32.75086663
11,2015,Missouri,53.3,50.3,-92.47741016,38.36761316
11,2015,Montana,39,36.4,-109.6451486,47.03353642
11,2015,Nebraska,47.2,43.3,-99.81080907,41.52714896
11,2015,Nevada,46,44.8,-116.6552255,39.35623735
11,2015,New Hampshire,42.4,40,-71.57759415,43.68563175
11,2015,New Jersey,52.1,48.6,-74.66075411,40.18442736
11,2015,New Mexico,50.4,48,-106.1083886,34.42137076
11,2015,New York,45.1,42.2,-75.50311828,42.94039011
11,2015,North Carolina,57.2,54.4,-79.37237975,35.54153412
11,2015,North Dakota,40.2,35.3,-100.4693211,47.44633852
11,2015,Ohio,50.8,46.8,-82.7900612,40.29145221
11,2015,Oklahoma,57.4,55,-97.50829271,35.58348565
11,2015,Oregon,45,42.8,-120.5554134,43.93664816
11,2015,Pennsylvania,48.1,45,-77.79955956,40.87383785
11,2015,Rhode Island,49.8,46.7,-71.55361205,41.67608139
11,2015,South Carolina,60.6,58.1,-80.89613969,33.90797425
11,2015,South Dakota,44,39.8,-100.2305075,44.4361607
11,2015,Tennessee,56.6,53.1,-86.34338037,35.84298709
11,2015,Texas,63.2,60.3,-99.35069715,31.48446438
11,2015,Utah,44.4,42.4,-111.6782164,39.32379475
11,2015,Vermont,41.8,39.2,-72.66264936,44.07519583
11,2015,Virginia,53.7,50.8,-78.81225447,37.51502389
11,2015,Washington,44.2,41.9,-120.4468664,47.38096888
11,2015,West Virginia,51.2,47.7,-80.61371197,38.64259874
11,2015,Wisconsin,43.9,39.2,-90.01169426,44.63803019
11,2015,Wyoming,39,35.8,-107.5514541,42.99964203
12,2015,Alabama,58,49.9,-86.82837194,32.78983219
12,2015,Arizona,44.6,45.3,-111.6644183,34.29310987
12,2015,Arkansas,52.1,45.7,-92.43926766,34.89974533
12,2015,California,45,46.4,-119.610699,37.24607067
12,2015,Colorado,30.2,29.4,-105.5478247,38.99855182
12,2015,Connecticut,44.8,34.7,-72.72570604,41.62028634
12,2015,Delaware,51.2,40.9,-75.40040409,38.88701645
12,2015,Florida,70.9,61.5,-81.79746387,28.62843926
12,2015,Georgia,59.4,50.7,-83.44634183,32.64922907
12,2015,Idaho,27.1,27.8,-114.6593823,44.08908951
12,2015,Illinois,43.8,35.1,-89.19839676,40.06504091
12,2015,Indiana,44.6,35.7,-86.27563973,39.90814123
12,2015,Iowa,37.5,29.2,-93.50006496,42.07462688
12,2015,Kansas,42,36.7,-98.38021317,38.48470815
12,2015,Kentucky,49.8,40.8,-85.29045609,37.52666746
12,2015,Louisiana,60.9,54.2,-92.58566202,31.05840696
12,2015,Maine,34.1,25.5,-69.22664746,45.37143349
12,2015,Maryland,49.6,40.1,-76.77245461,39.0369223
12,2015,Massachusetts,43.2,33.6,-71.79863942,42.2533024
12,2015,Michigan,38.4,28.9,-85.43716696,44.35068131
12,2015,Minnesota,30.6,20.4,-94.30901265,46.31633293
12,2015,Mississippi,58,50.4,-89.66521368,32.75086663
12,2015,Missouri,45.6,38.2,-92.47741016,38.36761316
12,2015,Montana,26.8,25.1,-109.6451486,47.03353642
12,2015,Nebraska,34.9,30.6,-99.81080907,41.52714896
12,2015,Nevada,33.4,35.1,-116.6552255,39.35623735
12,2015,New Hampshire,37.4,27.9,-71.57759415,43.68563175
12,2015,New Jersey,48.8,38,-74.66075411,40.18442736
12,2015,New Mexico,39.6,38.2,-106.1083886,34.42137076
12,2015,New York,41,30.4,-75.50311828,42.94039011
12,2015,North Carolina,54.6,45.4,-79.37237975,35.54153412
12,2015,North Dakota,26.8,19.6,-100.4693211,47.44633852
12,2015,Ohio,45.5,35.6,-82.7900612,40.29145221
12,2015,Oklahoma,48,43.7,-97.50829271,35.58348565
12,2015,Oregon,34.1,34.7,-120.5554134,43.93664816
12,2015,Pennsylvania,43.9,34.1,-77.79955956,40.87383785
12,2015,Rhode Island,46.2,36.2,-71.55361205,41.67608139
12,2015,South Carolina,58.2,49.3,-80.89613969,33.90797425
12,2015,South Dakota,30.4,25.7,-100.2305075,44.4361607
12,2015,Tennessee,52.4,43.3,-86.34338037,35.84298709
12,2015,Texas,54.4,50.8,-99.35069715,31.48446438
12,2015,Utah,30.6,31.6,-111.6782164,39.32379475
12,2015,Vermont,37.2,26.8,-72.66264936,44.07519583
12,2015,Virginia,50.4,41.2,-78.81225447,37.51502389
12,2015,Washington,34,33.6,-120.4468664,47.38096888
12,2015,West Virginia,47.3,37.6,-80.61371197,38.64259874
12,2015,Wisconsin,35.6,24.9,-90.01169426,44.63803019
12,2015,Wyoming,25.3,24.8,-107.5514541,42.99964203
1,2016,Alabama,50,45.9,-86.82837194,32.78983219
1,2016,Arizona,41.4,41.1,-111.6644183,34.29310987
1,2016,Arkansas,44.8,40.5,-92.43926766,34.89974533
1,2016,California,43.4,42.7,-119.610699,37.24607067
1,2016,Colorado,25.7,24.5,-105.5478247,38.99855182
1,2016,Connecticut,36.6,27.3,-72.72570604,41.62028634
1,2016,Delaware,42.6,34.8,-75.40040409,38.88701645
1,2016,Florida,63.2,58.2,-81.79746387,28.62843926
1,2016,Georgia,51.6,46.6,-83.44634183,32.64922907
1,2016,Idaho,25,22.9,-114.6593823,44.08908951
1,2016,Illinois,34,27.4,-89.19839676,40.06504091
1,2016,Indiana,35,28.5,-86.27563973,39.90814123
1,2016,Iowa,26.3,20.3,-93.50006496,42.07462688
1,2016,Kansas,34.8,30.1,-98.38021317,38.48470815
1,2016,Kentucky,40.2,35,-85.29045609,37.52666746
1,2016,Louisiana,53.9,50.1,-92.58566202,31.05840696
1,2016,Maine,25.6,15.9,-69.22664746,45.37143349
1,2016,Maryland,40.4,34,-76.77245461,39.0369223
1,2016,Massachusetts,35.2,26.2,-71.79863942,42.2533024
1,2016,Michigan,29,20.8,-85.43716696,44.35068131
1,2016,Minnesota,18.7,9.7,-94.30901265,46.31633293
1,2016,Mississippi,50.2,46,-89.66521368,32.75086663
1,2016,Missouri,36.6,31.2,-92.47741016,38.36761316
1,2016,Montana,23.5,18.7,-109.6451486,47.03353642
1,2016,Nebraska,27.8,23.7,-99.81080907,41.52714896
1,2016,Nevada,31,30.6,-116.6552255,39.35623735
1,2016,New Hampshire,29,19.4,-71.57759415,43.68563175
1,2016,New Jersey,39.7,31.3,-74.66075411,40.18442736
1,2016,New Mexico,35.1,34,-106.1083886,34.42137076
1,2016,New York,31.5,22.2,-75.50311828,42.94039011
1,2016,North Carolina,46.6,40.8,-79.37237975,35.54153412
1,2016,North Dakota,17.8,9.6,-100.4693211,47.44633852
1,2016,Ohio,35.4,28.6,-82.7900612,40.29145221
1,2016,Oklahoma,41.4,37.8,-97.50829271,35.58348565
1,2016,Oregon,32.8,31.1,-120.5554134,43.93664816
1,2016,Pennsylvania,33.8,27.1,-77.79955956,40.87383785
1,2016,Rhode Island,38.3,29.1,-71.55361205,41.67608139
1,2016,South Carolina,50.8,45.2,-80.89613969,33.90797425
1,2016,South Dakota,22,17.4,-100.2305075,44.4361607
1,2016,Tennessee,43,38.2,-86.34338037,35.84298709
1,2016,Texas,49,46.2,-99.35069715,31.48446438
1,2016,Utah,26.6,26.2,-111.6782164,39.32379475
1,2016,Vermont,28,17.8,-72.66264936,44.07519583
1,2016,Virginia,41.4,35.9,-78.81225447,37.51502389
1,2016,Washington,32.6,29.6,-120.4468664,47.38096888
1,2016,West Virginia,37,31.9,-80.61371197,38.64259874
1,2016,Wisconsin,24,15.3,-90.01169426,44.63803019
1,2016,Wyoming,22,19.5,-107.5514541,42.99964203
2,2016,Alabama,46.4,46.6,-86.82837194,32.78983219
2,2016,Arizona,46.2,42.7,-111.6644183,34.29310987
2,2016,Arkansas,43.2,41.2,-92.43926766,34.89974533
2,2016,California,48.2,43.9,-119.610699,37.24607067
2,2016,Colorado,29,25.6,-105.5478247,38.99855182
2,2016,Connecticut,30.8,25.8,-72.72570604,41.62028634
2,2016,Delaware,36.4,33.8,-75.40040409,38.88701645
2,2016,Florida,58.2,58.6,-81.79746387,28.62843926
2,2016,Georgia,47.2,47.4,-83.44634183,32.64922907
2,2016,Idaho,28.8,24.2,-114.6593823,44.08908951
2,2016,Illinois,30.4,27.3,-89.19839676,40.06504091
2,2016,Indiana,30.7,28,-86.27563973,39.90814123
2,2016,Iowa,24.1,20.2,-93.50006496,42.07462688
2,2016,Kansas,36.4,31.1,-98.38021317,38.48470815
2,2016,Kentucky,35.2,35,-85.29045609,37.52666746
2,2016,Louisiana,51.9,50.8,-92.58566202,31.05840696
2,2016,Maine,21,14.1,-69.22664746,45.37143349
2,2016,Maryland,34.5,33.1,-76.77245461,39.0369223
2,2016,Massachusetts,29.7,24.6,-71.79863942,42.2533024
2,2016,Michigan,23.8,18.6,-85.43716696,44.35068131
2,2016,Minnesota,16.2,9.2,-94.30901265,46.31633293
2,2016,Mississippi,47.3,46.7,-89.66521368,32.75086663
2,2016,Missouri,35,31.6,-92.47741016,38.36761316
2,2016,Montana,28.5,19,-109.6451486,47.03353642
2,2016,Nebraska,30.5,24.4,-99.81080907,41.52714896
2,2016,Nevada,34.6,32.1,-116.6552255,39.35623735
2,2016,New Hampshire,24.2,17.8,-71.57759415,43.68563175
2,2016,New Jersey,33.7,30.1,-74.66075411,40.18442736
2,2016,New Mexico,38.2,35.8,-106.1083886,34.42137076
2,2016,New York,25.2,20.3,-75.50311828,42.94039011
2,2016,North Carolina,40.8,41,-79.37237975,35.54153412
2,2016,North Dakota,20.1,9.1,-100.4693211,47.44633852
2,2016,Ohio,30.4,27.9,-82.7900612,40.29145221
2,2016,Oklahoma,42.8,38.9,-97.50829271,35.58348565
2,2016,Oregon,36.6,32.1,-120.5554134,43.93664816
2,2016,Pennsylvania,28,25.9,-77.79955956,40.87383785
2,2016,Rhode Island,32.2,27.5,-71.55361205,41.67608139
2,2016,South Carolina,45.5,45.7,-80.89613969,33.90797425
2,2016,South Dakota,25.5,17.5,-100.2305075,44.4361607
2,2016,Tennessee,38.6,38.6,-86.34338037,35.84298709
2,2016,Texas,50.4,47.4,-99.35069715,31.48446438
2,2016,Utah,30.2,27.9,-111.6782164,39.32379475
2,2016,Vermont,22.4,15.9,-72.66264936,44.07519583
2,2016,Virginia,35.8,35.8,-78.81225447,37.51502389
2,2016,Washington,36,30.7,-120.4468664,47.38096888
2,2016,West Virginia,31.2,31.6,-80.61371197,38.64259874
2,2016,Wisconsin,19.4,14.4,-90.01169426,44.63803019
2,2016,Wyoming,26.4,20.3,-107.5514541,42.99964203
3,2016,Alabama,54.8,51.6,-86.82837194,32.78983219
3,2016,Arizona,52.8,47.1,-111.6644183,34.29310987
3,2016,Arkansas,51.2,47.2,-92.43926766,34.89974533
3,2016,California,52.2,47.1,-119.610699,37.24607067
3,2016,Colorado,35.2,30.6,-105.5478247,38.99855182
3,2016,Connecticut,37.6,30.9,-72.72570604,41.62028634
3,2016,Delaware,44.1,38.5,-75.40040409,38.88701645
3,2016,Florida,64.1,61.7,-81.79746387,28.62843926
3,2016,Georgia,55.4,51.9,-83.44634183,32.64922907
3,2016,Idaho,34.4,29.5,-114.6593823,44.08908951
3,2016,Illinois,40.6,34.6,-89.19839676,40.06504091
3,2016,Indiana,40.6,34.5,-86.27563973,39.90814123
3,2016,Iowa,35.5,28.7,-93.50006496,42.07462688
3,2016,Kansas,45.2,38,-98.38021317,38.48470815
3,2016,Kentucky,45.4,41,-85.29045609,37.52666746
3,2016,Louisiana,59.4,55.7,-92.58566202,31.05840696
3,2016,Maine,25.6,20.5,-69.22664746,45.37143349
3,2016,Maryland,43.2,38.2,-76.77245461,39.0369223
3,2016,Massachusetts,36,29.7,-71.79863942,42.2533024
3,2016,Michigan,30.7,24.1,-85.43716696,44.35068131
3,2016,Minnesota,27.8,18.7,-94.30901265,46.31633293
3,2016,Mississippi,55.6,52,-89.66521368,32.75086663
3,2016,Missouri,44.8,38.7,-92.47741016,38.36761316
3,2016,Montana,35.5,25.4,-109.6451486,47.03353642
3,2016,Nebraska,39.4,31.2,-99.81080907,41.52714896
3,2016,Nevada,41.1,36.8,-116.6552255,39.35623735
3,2016,New Hampshire,30.4,23.7,-71.57759415,43.68563175
3,2016,New Jersey,41.5,34.9,-74.66075411,40.18442736
3,2016,New Mexico,45.2,40.7,-106.1083886,34.42137076
3,2016,New York,32.2,25.7,-75.50311828,42.94039011
3,2016,North Carolina,49.7,45.6,-79.37237975,35.54153412
3,2016,North Dakota,31,18.4,-100.4693211,47.44633852
3,2016,Ohio,40,33.7,-82.7900612,40.29145221
3,2016,Oklahoma,51,45.2,-97.50829271,35.58348565
3,2016,Oregon,40.7,36.2,-120.5554134,43.93664816
3,2016,Pennsylvania,37,31.2,-77.79955956,40.87383785
3,2016,Rhode Island,38,32,-71.55361205,41.67608139
3,2016,South Carolina,54.3,50.3,-80.89613969,33.90797425
3,2016,South Dakota,35.6,25.3,-100.2305075,44.4361607
3,2016,Tennessee,48.2,44.3,-86.34338037,35.84298709
3,2016,Texas,57.8,52.9,-99.35069715,31.48446438
3,2016,Utah,38,33.9,-111.6782164,39.32379475
3,2016,Vermont,28.8,21.9,-72.66264936,44.07519583
3,2016,Virginia,45.1,40.7,-78.81225447,37.51502389
3,2016,Washington,40.4,35.8,-120.4468664,47.38096888
3,2016,West Virginia,41.7,36.9,-80.61371197,38.64259874
3,2016,Wisconsin,29.7,22.3,-90.01169426,44.63803019
3,2016,Wyoming,32.3,25.7,-107.5514541,42.99964203
4,2016,Alabama,61.6,58.9,-86.82837194,32.78983219
4,2016,Arizona,56.7,53.1,-111.6644183,34.29310987
4,2016,Arkansas,59,55.9,-92.43926766,34.89974533
4,2016,California,55.2,51.4,-119.610699,37.24607067
4,2016,Colorado,40.8,38.1,-105.5478247,38.99855182
4,2016,Connecticut,45,40.7,-72.72570604,41.62028634
4,2016,Delaware,51.4,47.4,-75.40040409,38.88701645
4,2016,Florida,70,66.6,-81.79746387,28.62843926
4,2016,Georgia,62.4,59.2,-83.44634183,32.64922907
4,2016,Idaho,42,36.8,-114.6593823,44.08908951
4,2016,Illinois,50.2,45.7,-89.19839676,40.06504091
4,2016,Indiana,49.6,45,-86.27563973,39.90814123
4,2016,Iowa,46.2,41.3,-93.50006496,42.07462688
4,2016,Kansas,53,47.9,-98.38021317,38.48470815
4,2016,Kentucky,54.6,50.3,-85.29045609,37.52666746
4,2016,Louisiana,66,62.7,-92.58566202,31.05840696
4,2016,Maine,33.2,32,-69.22664746,45.37143349
4,2016,Maryland,51.2,47.3,-76.77245461,39.0369223
4,2016,Massachusetts,43,39.4,-71.79863942,42.2533024
4,2016,Michigan,38.4,35.4,-85.43716696,44.35068131
4,2016,Minnesota,39.1,33.3,-94.30901265,46.31633293
4,2016,Mississippi,62.7,59.6,-89.66521368,32.75086663
4,2016,Missouri,53.8,49,-92.47741016,38.36761316
4,2016,Montana,41.2,35,-109.6451486,47.03353642
4,2016,Nebraska,46.9,41.8,-99.81080907,41.52714896
4,2016,Nevada,47.2,43.1,-116.6552255,39.35623735
4,2016,New Hampshire,37.7,34.8,-71.57759415,43.68563175
4,2016,New Jersey,48.8,44.3,-74.66075411,40.18442736
4,2016,New Mexico,50.3,47.4,-106.1083886,34.42137076
4,2016,New York,39.5,36.7,-75.50311828,42.94039011
4,2016,North Carolina,57.4,53.5,-79.37237975,35.54153412
4,2016,North Dakota,39,33,-100.4693211,47.44633852
4,2016,Ohio,48.4,43.9,-82.7900612,40.29145221
4,2016,Oklahoma,58,54.3,-97.50829271,35.58348565
4,2016,Oregon,45.6,41.1,-120.5554134,43.93664816
4,2016,Pennsylvania,45.2,41.4,-77.79955956,40.87383785
4,2016,Rhode Island,44.6,41,-71.55361205,41.67608139
4,2016,South Carolina,61.8,57.8,-80.89613969,33.90797425
4,2016,South Dakota,43.2,37.8,-100.2305075,44.4361607
4,2016,Tennessee,56.7,53,-86.34338037,35.84298709
4,2016,Texas,63.6,60.5,-99.35069715,31.48446438
4,2016,Utah,45,41.3,-111.6782164,39.32379475
4,2016,Vermont,35.9,33.5,-72.66264936,44.07519583
4,2016,Virginia,53.4,49.3,-78.81225447,37.51502389
4,2016,Washington,46.7,41.8,-120.4468664,47.38096888
4,2016,West Virginia,50.8,46,-80.61371197,38.64259874
4,2016,Wisconsin,39.8,35.4,-90.01169426,44.63803019
4,2016,Wyoming,38.2,34,-107.5514541,42.99964203
5,2016,Alabama,66.9,66.7,-86.82837194,32.78983219
5,2016,Arizona,61.6,60.9,-111.6644183,34.29310987
5,2016,Arkansas,64.8,64.5,-92.43926766,34.89974533
5,2016,California,60,57.3,-119.610699,37.24607067
5,2016,Colorado,47.2,47.1,-105.5478247,38.99855182
5,2016,Connecticut,52.6,51.4,-72.72570604,41.62028634
5,2016,Delaware,57.4,57.1,-75.40040409,38.88701645
5,2016,Florida,73.7,72.2,-81.79746387,28.62843926
5,2016,Georgia,67.4,67,-83.44634183,32.64922907
5,2016,Idaho,48.8,45.1,-114.6593823,44.08908951
5,2016,Illinois,57.5,56.8,-89.19839676,40.06504091
5,2016,Indiana,56.3,56,-86.27563973,39.90814123
5,2016,Iowa,54.8,53.9,-93.50006496,42.07462688
5,2016,Kansas,58.9,58.4,-98.38021317,38.48470815
5,2016,Kentucky,60.1,59.8,-85.29045609,37.52666746
5,2016,Louisiana,70.8,69.9,-92.58566202,31.05840696
5,2016,Maine,45,44.4,-69.22664746,45.37143349
5,2016,Maryland,57,57.2,-76.77245461,39.0369223
5,2016,Massachusetts,51.1,50.2,-71.79863942,42.2533024
5,2016,Michigan,48.1,47.7,-85.43716696,44.35068131
5,2016,Minnesota,49.6,47.8,-94.30901265,46.31633293
5,2016,Mississippi,67.8,67.4,-89.66521368,32.75086663
5,2016,Missouri,60,59.4,-92.47741016,38.36761316
5,2016,Montana,48,45.5,-109.6451486,47.03353642
5,2016,Nebraska,53.6,53.1,-99.81080907,41.52714896
5,2016,Nevada,52.6,50.8,-116.6552255,39.35623735
5,2016,New Hampshire,47.5,46.7,-71.57759415,43.68563175
5,2016,New Jersey,55.4,54.5,-74.66075411,40.18442736
5,2016,New Mexico,55.8,55.7,-106.1083886,34.42137076
5,2016,New York,48.5,48.6,-75.50311828,42.94039011
5,2016,North Carolina,62.2,62.1,-79.37237975,35.54153412
5,2016,North Dakota,49.2,47.5,-100.4693211,47.44633852
5,2016,Ohio,55,54.7,-82.7900612,40.29145221
5,2016,Oklahoma,63.8,63.7,-97.50829271,35.58348565
5,2016,Oregon,51.6,47.2,-120.5554134,43.93664816
5,2016,Pennsylvania,52.2,52.2,-77.79955956,40.87383785
5,2016,Rhode Island,52,50.8,-71.55361205,41.67608139
5,2016,South Carolina,66.6,66.1,-80.89613969,33.90797425
5,2016,South Dakota,51.5,50.4,-100.2305075,44.4361607
5,2016,Tennessee,62.4,61.9,-86.34338037,35.84298709
5,2016,Texas,68.8,68.6,-99.35069715,31.48446438
5,2016,Utah,51.2,50.1,-111.6782164,39.32379475
5,2016,Vermont,46.1,46,-72.66264936,44.07519583
5,2016,Virginia,58.5,58.6,-78.81225447,37.51502389
5,2016,Washington,53.4,48.5,-120.4468664,47.38096888
5,2016,West Virginia,56.2,55.6,-80.61371197,38.64259874
5,2016,Wisconsin,49.5,48.6,-90.01169426,44.63803019
5,2016,Wyoming,44.8,43.6,-107.5514541,42.99964203
6,2016,Alabama,74.7,74.1,-86.82837194,32.78983219
6,2016,Arizona,72.4,69.7,-111.6644183,34.29310987
6,2016,Arkansas,73,72.5,-92.43926766,34.89974533
6,2016,California,67.8,64.4,-119.610699,37.24607067
6,2016,Colorado,58.6,56.5,-105.5478247,38.99855182
6,2016,Connecticut,62.9,61.1,-72.72570604,41.62028634
6,2016,Delaware,67,66.4,-75.40040409,38.88701645
6,2016,Florida,79,77.2,-81.79746387,28.62843926
6,2016,Georgia,75.2,74.1,-83.44634183,32.64922907
6,2016,Idaho,55.9,53,-114.6593823,44.08908951
6,2016,Illinois,68.4,66.8,-89.19839676,40.06504091
6,2016,Indiana,66.8,66,-86.27563973,39.90814123
6,2016,Iowa,66.2,64.4,-93.50006496,42.07462688
6,2016,Kansas,69.6,68.4,-98.38021317,38.48470815
6,2016,Kentucky,68.9,68.5,-85.29045609,37.52666746
6,2016,Louisiana,77.1,76.6,-92.58566202,31.05840696
6,2016,Maine,56.6,55.1,-69.22664746,45.37143349
6,2016,Maryland,66.6,66.5,-76.77245461,39.0369223
6,2016,Massachusetts,61.6,60,-71.79863942,42.2533024
6,2016,Michigan,60,58.4,-85.43716696,44.35068131
6,2016,Minnesota,61.2,59,-94.30901265,46.31633293
6,2016,Mississippi,75.4,74.9,-89.66521368,32.75086663
6,2016,Missouri,69.8,68.6,-92.47741016,38.36761316
6,2016,Montana,56.7,54.3,-109.6451486,47.03353642
6,2016,Nebraska,65.2,63.3,-99.81080907,41.52714896
6,2016,Nevada,62.4,59.4,-116.6552255,39.35623735
6,2016,New Hampshire,58.7,57.1,-71.57759415,43.68563175
6,2016,New Jersey,65.4,64.2,-74.66075411,40.18442736
6,2016,New Mexico,66.2,64.7,-106.1083886,34.42137076
6,2016,New York,59.9,59,-75.50311828,42.94039011
6,2016,North Carolina,70.6,70,-79.37237975,35.54153412
6,2016,North Dakota,61.3,58.3,-100.4693211,47.44633852
6,2016,Ohio,65.4,64.4,-82.7900612,40.29145221
6,2016,Oklahoma,72.7,72.5,-97.50829271,35.58348565
6,2016,Oregon,56.8,53.8,-120.5554134,43.93664816
6,2016,Pennsylvania,62.4,61.8,-77.79955956,40.87383785
6,2016,Rhode Island,62.4,60.4,-71.55361205,41.67608139
6,2016,South Carolina,74.9,73.6,-80.89613969,33.90797425
6,2016,South Dakota,63.7,60.9,-100.2305075,44.4361607
6,2016,Tennessee,70.9,70,-86.34338037,35.84298709
6,2016,Texas,75.8,76,-99.35069715,31.48446438
6,2016,Utah,62.6,59.3,-111.6782164,39.32379475
6,2016,Vermont,58,56.6,-72.66264936,44.07519583
6,2016,Virginia,66.9,67.1,-78.81225447,37.51502389
6,2016,Washington,57.5,54.8,-120.4468664,47.38096888
6,2016,West Virginia,64.5,64.3,-80.61371197,38.64259874
6,2016,Wisconsin,61,59.4,-90.01169426,44.63803019
6,2016,Wyoming,55.8,53,-107.5514541,42.99964203
7,2016,Alabama,80.6,78.7,-86.82837194,32.78983219
7,2016,Arizona,81.4,77.1,-111.6644183,34.29310987
7,2016,Arkansas,80.4,78.4,-92.43926766,34.89974533
7,2016,California,75.2,71.5,-119.610699,37.24607067
7,2016,Colorado,67.8,64.2,-105.5478247,38.99855182
7,2016,Connecticut,70.8,68.1,-72.72570604,41.62028634
7,2016,Delaware,76,73.1,-75.40040409,38.88701645
7,2016,Florida,82.9,80.2,-81.79746387,28.62843926
7,2016,Georgia,81.2,78.5,-83.44634183,32.64922907
7,2016,Idaho,63,60.9,-114.6593823,44.08908951
7,2016,Illinois,75.2,73.5,-89.19839676,40.06504091
7,2016,Indiana,73.8,72.5,-86.27563973,39.90814123
7,2016,Iowa,72.9,71.5,-93.50006496,42.07462688
7,2016,Kansas,78.6,76.1,-98.38021317,38.48470815
7,2016,Kentucky,76.4,74.4,-85.29045609,37.52666746
7,2016,Louisiana,82.3,80.8,-92.58566202,31.05840696
7,2016,Maine,63.8,62.6,-69.22664746,45.37143349
7,2016,Maryland,75.3,72.9,-76.77245461,39.0369223
7,2016,Massachusetts,69.4,67.1,-71.79863942,42.2533024
7,2016,Michigan,67.5,65.7,-85.43716696,44.35068131
7,2016,Minnesota,67.4,66.2,-94.30901265,46.31633293
7,2016,Mississippi,81.3,79.6,-89.66521368,32.75086663
7,2016,Missouri,77.5,75.3,-92.47741016,38.36761316
7,2016,Montana,64.2,62,-109.6451486,47.03353642
7,2016,Nebraska,73.8,71.5,-99.81080907,41.52714896
7,2016,Nevada,71.7,68,-116.6552255,39.35623735
7,2016,New Hampshire,65.6,64.1,-71.57759415,43.68563175
7,2016,New Jersey,73.9,71,-74.66075411,40.18442736
7,2016,New Mexico,74.9,70.9,-106.1083886,34.42137076
7,2016,New York,67.2,65.8,-75.50311828,42.94039011
7,2016,North Carolina,77.7,75.2,-79.37237975,35.54153412
7,2016,North Dakota,67.6,65.9,-100.4693211,47.44633852
7,2016,Ohio,73,70.9,-82.7900612,40.29145221
7,2016,Oklahoma,81.2,79.3,-97.50829271,35.58348565
7,2016,Oregon,62.4,60.9,-120.5554134,43.93664816
7,2016,Pennsylvania,70.2,68.2,-77.79955956,40.87383785
7,2016,Rhode Island,70.4,67.6,-71.55361205,41.67608139
7,2016,South Carolina,81.8,78.5,-80.89613969,33.90797425
7,2016,South Dakota,71.8,69.1,-100.2305075,44.4361607
7,2016,Tennessee,78.2,75.5,-86.34338037,35.84298709
7,2016,Texas,82.8,81,-99.35069715,31.48446438
7,2016,Utah,72.3,67.8,-111.6782164,39.32379475
7,2016,Vermont,64.7,63.5,-72.66264936,44.07519583
7,2016,Virginia,74.6,72.8,-78.81225447,37.51502389
7,2016,Washington,61.8,60.9,-120.4468664,47.38096888
7,2016,West Virginia,71.6,70,-80.61371197,38.64259874
7,2016,Wisconsin,67.9,66.6,-90.01169426,44.63803019
7,2016,Wyoming,65.3,61.4,-107.5514541,42.99964203
