Incident Date,year,month,state,Total Number of Dead and Missing,Cause of Death,average_temp,Migration Route,geometry
2014-04-28,2014.0,4,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",60.1,US-Mexico border crossing,POINT (-99.0548 26.4254)
2014-04-29,2014.0,4,TEXAS,1,Drowning,60.1,US-Mexico border crossing,POINT (-100.5065 28.7378)
2014-05-01,2014.0,5,TEXAS,1,Drowning,68.7,US-Mexico border crossing,POINT (-98.4202 26.1875)
2014-05-02,2014.0,5,,1,Drowning,,US-Mexico border crossing,POINT (-99.4949 27.2748)
2014-05-07,2014.0,5,TEXAS,1,Mixed or unknown,68.7,US-Mexico border crossing,POINT (-100.3152 28.6952)
2014-05-07,2014.0,5,ARIZONA,1,Mixed or unknown,63.0,US-Mexico border crossing,POINT (-111.9702 31.7523)
2014-05-09,2014.0,5,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.7,US-Mexico border crossing,POINT (-100.0296 28.1438)
2014-05-11,2014.0,5,TEXAS,1,Mixed or unknown,68.7,US-Mexico border crossing,POINT (-101.9344 29.8676)
2014-05-11,2014.0,5,ARIZONA,1,Mixed or unknown,63.0,US-Mexico border crossing,POINT (-112.413 32.8606)
2014-05-12,2014.0,5,TEXAS,1,Mixed or unknown,68.7,US-Mexico border crossing,POINT (-97.7735 27.0021)
2014-05-12,2014.0,5,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.7,US-Mexico border crossing,POINT (-98.0087 27.1661)
2014-05-12,2014.0,5,TEXAS,1,Mixed or unknown,68.7,US-Mexico border crossing,POINT (-98.0018 27.1534)
2014-05-12,2014.0,5,TEXAS,1,Mixed or unknown,68.7,US-Mexico border crossing,POINT (-97.9301 27.0984)
2014-05-14,2014.0,5,ARIZONA,1,Mixed or unknown,63.0,US-Mexico border crossing,POINT (-111.6836 31.6145)
2014-05-15,2014.0,5,TEXAS,1,Drowning,68.7,US-Mexico border crossing,POINT (-97.4691 25.883)
2014-05-22,2014.0,5,TEXAS,1,Drowning,68.7,US-Mexico border crossing,POINT (-98.3144 26.13)
2014-05-22,2014.0,5,TEXAS,1,Drowning,68.7,US-Mexico border crossing,POINT (-98.3143 26.1379)
2014-05-28,2014.0,5,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.7,US-Mexico border crossing,POINT (-98.1582 27.108)
2014-05-28,2014.0,5,ARIZONA,1,Mixed or unknown,63.0,US-Mexico border crossing,POINT (-109.4815 31.3418)
2014-05-28,2014.0,5,TEXAS,1,Mixed or unknown,68.7,US-Mexico border crossing,POINT (-98.2261 27.09683)
2014-05-30,2014.0,5,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.7,US-Mexico border crossing,POINT (-99.0689 27.7967)
2014-05-31,2014.0,5,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.7,US-Mexico border crossing,POINT (-98.5383 26.256)
2014-06-01,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-98.2502 27.0476)
2014-06-02,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-98.266 26.9979)
2014-06-03,2014.0,6,TEXAS,1,Drowning,76.3,US-Mexico border crossing,POINT (-106.4683 31.7592)
2014-06-05,2014.0,6,,1,Drowning,,US-Mexico border crossing,POINT (-100.2127 28.1993)
2014-06-05,2014.0,6,TEXAS,1,Drowning,76.3,US-Mexico border crossing,POINT (-98.2179 27.156)
2014-06-06,2014.0,6,TEXAS,1,Mixed or unknown,76.3,US-Mexico border crossing,POINT (-98.2506 27.2544)
2014-06-07,2014.0,6,,1,Drowning,,US-Mexico border crossing,POINT (-99.5102 27.4989)
2014-06-09,2014.0,6,TEXAS,1,Drowning,76.3,US-Mexico border crossing,POINT (-98.2708 26.1063)
2014-06-10,2014.0,6,TEXAS,1,Vehicle accident / death linked to hazardous transport,76.3,US-Mexico border crossing,POINT (-98.74056 27.2235)
2014-06-11,2014.0,6,TEXAS,1,Vehicle accident / death linked to hazardous transport,76.3,US-Mexico border crossing,POINT (-98.74056 27.22355)
2014-06-11,2014.0,6,TEXAS,1,Vehicle accident / death linked to hazardous transport,76.3,US-Mexico border crossing,POINT (-98.74056 27.22355)
2014-06-11,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-99.42162 27.2696)
2014-06-12,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-99.48567 27.35831)
2014-06-13,2014.0,6,ARIZONA,1,Mixed or unknown,72.2,US-Mexico border crossing,POINT (-111.40092 31.49908)
2014-06-13,2014.0,6,ARIZONA,1,Mixed or unknown,72.2,US-Mexico border crossing,POINT (-111.86321 31.78543)
2014-06-14,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-98.52659 27.22791)
2014-06-15,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-98.5102 26.2413)
2014-06-15,2014.0,6,TEXAS,1,Mixed or unknown,76.3,US-Mexico border crossing,POINT (-98.3643 26.1709)
2014-06-16,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-100.11336 28.22289)
2014-06-18,2014.0,6,CALIFORNIA,1,Mixed or unknown,68.2,US-Mexico border crossing,POINT (-115.22886 32.81076)
2014-06-20,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-98.19378 27.23429)
2014-06-21,2014.0,6,TEXAS,1,Mixed or unknown,76.3,US-Mexico border crossing,POINT (-98.14811 27.05702)
2014-06-23,2014.0,6,TEXAS,1,Drowning,76.3,US-Mexico border crossing,POINT (-100.45748 28.64155)
2014-06-26,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-97.9366 27.17071)
2014-06-26,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-98.25061 27.13508)
2014-06-26,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-98.28249 27.26265)
2014-06-27,2014.0,6,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.3,US-Mexico border crossing,POINT (-98.0901 27.11685)
2014-06-27,2014.0,6,TEXAS,1,Mixed or unknown,76.3,US-Mexico border crossing,POINT (-98.29516 26.13951)
2014-06-29,2014.0,6,,1,Drowning,,US-Mexico border crossing,POINT (-99.49128 27.4245)
2014-07-01,2014.0,7,,1,Drowning,,US-Mexico border crossing,POINT (-99.63416 27.62833)
2014-07-08,2014.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.1,US-Mexico border crossing,POINT (-97.95607 27.20791)
2014-07-09,2014.0,7,,1,Drowning,,US-Mexico border crossing,POINT (-99.4962 27.4388)
2014-07-09,2014.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.1,US-Mexico border crossing,POINT (-98.97779 27.58595)
2014-07-10,2014.0,7,TEXAS,1,Mixed or unknown,81.1,US-Mexico border crossing,POINT (-98.13643 27.05206)
2014-07-12,2014.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.1,US-Mexico border crossing,POINT (-98.2533 27.14121)
2014-07-14,2014.0,7,TEXAS,1,Drowning,81.1,US-Mexico border crossing,POINT (-98.24899 26.09009)
2014-07-14,2014.0,7,TEXAS,1,Mixed or unknown,81.1,US-Mexico border crossing,POINT (-98.2277 27.1605)
2014-07-15,2014.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.1,US-Mexico border crossing,POINT (-99.02654 27.41337)
2014-07-17,2014.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.1,US-Mexico border crossing,POINT (-99.43142 27.98824)
2014-07-17,2014.0,7,,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-99.01574 26.40689)
2014-07-18,2014.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.1,US-Mexico border crossing,POINT (-98.1478 27.10411)
2014-07-18,2014.0,7,TEXAS,1,Mixed or unknown,81.1,US-Mexico border crossing,POINT (-98.25978 27.1018)
2014-07-21,2014.0,7,TEXAS,1,Mixed or unknown,81.1,US-Mexico border crossing,POINT (-97.44824 25.87229)
2014-07-22,2014.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.1,US-Mexico border crossing,POINT (-99.01109 27.17939)
2014-07-23,2014.0,7,TEXAS,1,Drowning,81.1,US-Mexico border crossing,POINT (-100.53133 28.76548)
2014-07-26,2014.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.1,US-Mexico border crossing,POINT (-99.5698 27.84354)
2014-07-28,2014.0,7,ARIZONA,1,Mixed or unknown,79.6,US-Mexico border crossing,POINT (-111.79752 31.59513)
2014-07-29,2014.0,7,TEXAS,1,Drowning,81.1,US-Mexico border crossing,POINT (-98.43369 26.2148)
2014-07-30,2014.0,7,TEXAS,1,Drowning,81.1,US-Mexico border crossing,POINT (-98.45641 26.22313)
2014-07-30,2014.0,7,ARIZONA,1,Mixed or unknown,79.6,US-Mexico border crossing,POINT (-110.69116 31.64468)
2014-07-30,2014.0,7,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",81.1,US-Mexico border crossing,POINT (-98.24432 27.1024)
2014-07-31,2014.0,7,,1,Drowning,,US-Mexico border crossing,POINT (-99.51761 27.49798)
2014-08-04,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-99.23846 28.01323)
2014-08-04,2014.0,8,ARIZONA,1,Mixed or unknown,78.9,US-Mexico border crossing,POINT (-111.56972 32.04934)
2014-08-05,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.16431 27.06364)
2014-08-05,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.20145 26.08583)
2014-08-06,2014.0,8,TEXAS,1,Vehicle accident / death linked to hazardous transport,82.1,US-Mexico border crossing,POINT (-99.35521 28.03281)
2014-08-11,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.34502 27.24773)
2014-08-13,2014.0,8,TEXAS,1,Drowning,82.1,US-Mexico border crossing,POINT (-99.51425 27.55781)
2014-08-14,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-97.94289 27.11793)
2014-08-14,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-97.98511 27.11224)
2014-08-14,2014.0,8,,1,Drowning,,US-Mexico border crossing,POINT (-99.79417 27.73378)
2014-08-17,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.36024 27.11403)
2014-08-17,2014.0,8,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.6,US-Mexico border crossing,POINT (-115.69156 32.67914)
2014-08-18,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.81965 27.40835)
2014-08-18,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.32152 27.05164)
2014-08-20,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-99.30478 28.20977)
2014-08-21,2014.0,8,ARIZONA,1,Mixed or unknown,78.9,US-Mexico border crossing,POINT (-112.2118 32.06508)
2014-08-21,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.25195 27.04193)
2014-08-24,2014.0,8,ARIZONA,1,Mixed or unknown,78.9,US-Mexico border crossing,POINT (-111.96145 32.33642)
2014-08-25,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-97.85666 27.06295)
2014-08-25,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.76406 27.92681)
2014-08-25,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-99.61996 27.93959)
2014-08-26,2014.0,8,,1,Drowning,,US-Mexico border crossing,POINT (-100.88592 29.30665)
2014-08-27,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.16653 27.2145)
2014-08-27,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-99.20506 27.20208)
2014-08-28,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-97.84491 27.16109)
2014-08-28,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-99.73074 27.88522)
2014-08-28,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.14476 27.03969)
2014-08-29,2014.0,8,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",82.1,US-Mexico border crossing,POINT (-98.0948 27.1128)
2014-09-01,2014.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.5,US-Mexico border crossing,POINT (-98.56638 27.23464)
2014-09-05,2014.0,9,TEXAS,1,Mixed or unknown,79.5,US-Mexico border crossing,POINT (-98.2648 26.1528)
2014-09-05,2014.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.5,US-Mexico border crossing,POINT (-100.13396 28.42622)
2014-09-08,2014.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.5,US-Mexico border crossing,POINT (-98.22418 27.10559)
2014-09-09,2014.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",75.4,US-Mexico border crossing,POINT (-114.3401 32.5234)
2014-09-09,2014.0,9,ARIZONA,1,Mixed or unknown,75.4,US-Mexico border crossing,POINT (-112.60312 32.79993)
2014-09-09,2014.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.5,US-Mexico border crossing,POINT (-98.8507 26.6954)
2014-09-11,2014.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",75.4,US-Mexico border crossing,POINT (-112.53881 32.45843)
2014-09-11,2014.0,9,TEXAS,1,Mixed or unknown,79.5,US-Mexico border crossing,POINT (-98.39537 26.18786)
2014-09-13,2014.0,9,TEXAS,1,Drowning,79.5,US-Mexico border crossing,POINT (-98.3458 26.1669)
2014-09-13,2014.0,9,ARIZONA,1,Mixed or unknown,75.4,US-Mexico border crossing,POINT (-111.9822 31.7634)
2014-09-15,2014.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.5,US-Mexico border crossing,POINT (-97.87202 27.22176)
2014-09-16,2014.0,9,ARIZONA,1,Mixed or unknown,75.4,US-Mexico border crossing,POINT (-111.68047 31.75812)
2014-09-19,2014.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.5,US-Mexico border crossing,POINT (-97.87482 27.24872)
2014-09-21,2014.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.5,US-Mexico border crossing,POINT (-98.19864 27.23629)
2014-09-22,2014.0,9,CALIFORNIA,1,Mixed or unknown,73.6,US-Mexico border crossing,POINT (-116.21212 32.72356)
2014-09-23,2014.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.5,US-Mexico border crossing,POINT (-99.16897 27.86653)
2014-09-23,2014.0,9,ARIZONA,1,Mixed or unknown,75.4,US-Mexico border crossing,POINT (-114.4458 32.3834)
2014-09-27,2014.0,9,TEXAS,1,Vehicle accident / death linked to hazardous transport,79.5,US-Mexico border crossing,POINT (-98.1144 26.6829)
2014-09-30,2014.0,9,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.5,US-Mexico border crossing,POINT (-98.74765 27.27747)
2014-10-02,2014.0,10,TEXAS,1,Vehicle accident / death linked to hazardous transport,73.0,US-Mexico border crossing,POINT (-98.5335 26.3426)
2014-10-02,2014.0,10,TEXAS,1,Vehicle accident / death linked to hazardous transport,73.0,US-Mexico border crossing,POINT (-98.5335 26.3426)
2014-10-04,2014.0,10,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",68.3,US-Mexico border crossing,POINT (-116.82867 32.62592)
2014-10-06,2014.0,10,TEXAS,1,Drowning,73.0,US-Mexico border crossing,POINT (-98.2485 26.0892)
2014-10-07,2014.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",73.0,US-Mexico border crossing,POINT (-99.32237 28.16787)
2014-10-08,2014.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",73.0,US-Mexico border crossing,POINT (-97.4519 25.8802)
2014-10-17,2014.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",73.0,US-Mexico border crossing,POINT (-97.8559 27.0421)
2014-10-18,2014.0,10,TEXAS,1,Drowning,73.0,US-Mexico border crossing,POINT (-98.48285 26.21874)
2014-10-21,2014.0,10,ARIZONA,1,Mixed or unknown,69.6,US-Mexico border crossing,POINT (-111.61863 32.49902)
2014-10-21,2014.0,10,TEXAS,1,Drowning,73.0,US-Mexico border crossing,POINT (-98.35709 26.16759)
2014-10-23,2014.0,10,TEXAS,1,Drowning,73.0,US-Mexico border crossing,POINT (-98.2654 26.1202)
2014-10-23,2014.0,10,TEXAS,1,Drowning,73.0,US-Mexico border crossing,POINT (-98.63151 26.25371)
2014-10-29,2014.0,10,ARIZONA,1,Mixed or unknown,69.6,US-Mexico border crossing,POINT (-111.62861 31.75224)
2014-10-31,2014.0,10,TEXAS,1,Mixed or unknown,73.0,US-Mexico border crossing,POINT (-102.17183 30.1795)
2014-11-08,2014.0,11,TEXAS,1,Drowning,60.6,US-Mexico border crossing,POINT (-98.3494 26.1943)
2014-11-10,2014.0,11,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",60.6,US-Mexico border crossing,POINT (-98.25039 27.24028)
2014-11-10,2014.0,11,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",60.6,US-Mexico border crossing,POINT (-98.25039 27.24028)
2014-11-12,2014.0,11,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",60.6,US-Mexico border crossing,POINT (-98.24116 27.10968)
2014-11-13,2014.0,11,ARIZONA,1,Mixed or unknown,58.3,US-Mexico border crossing,POINT (-111.63467 31.7475)
2014-11-14,2014.0,11,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",60.6,US-Mexico border crossing,POINT (-98.25629 26.9884)
2014-11-15,2014.0,11,TEXAS,1,Drowning,60.6,US-Mexico border crossing,POINT (-98.40038 26.18646)
2014-11-18,2014.0,11,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",60.6,US-Mexico border crossing,POINT (-97.27597 26.00281)
2014-11-19,2014.0,11,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",60.6,US-Mexico border crossing,POINT (-98.0948 26.6692)
2014-11-26,2014.0,11,ARIZONA,1,Mixed or unknown,58.3,US-Mexico border crossing,POINT (-111.83436 31.6728)
2014-11-26,2014.0,11,ARIZONA,1,Mixed or unknown,58.3,US-Mexico border crossing,POINT (-113.11112 32.2253)
2014-11-27,2014.0,11,TEXAS,1,Drowning,60.6,US-Mexico border crossing,POINT (-98.44769 26.22449)
2014-12-01,2014.0,12,TEXAS,1,Mixed or unknown,51.1,US-Mexico border crossing,POINT (-97.5476 25.938)
2014-12-02,2014.0,12,TEXAS,1,Drowning,51.1,US-Mexico border crossing,POINT (-99.52681 27.50615)
2014-12-02,2014.0,12,TEXAS,1,Drowning,51.1,US-Mexico border crossing,POINT (-99.49033 27.51084)
2014-12-02,2014.0,12,,1,Drowning,,US-Mexico border crossing,POINT (-99.49033 27.41667)
2014-12-03,2014.0,12,TEXAS,1,Vehicle accident / death linked to hazardous transport,51.1,US-Mexico border crossing,POINT (-97.8369 27.37481)
2014-12-03,2014.0,12,TEXAS,1,Vehicle accident / death linked to hazardous transport,51.1,US-Mexico border crossing,POINT (-97.8369 27.37481)
2014-12-04,2014.0,12,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",51.1,US-Mexico border crossing,POINT (-98.3527 26.1759)
2014-12-04,2014.0,12,TEXAS,1,Drowning,51.1,US-Mexico border crossing,POINT (-99.51726 27.55425)
2014-12-06,2014.0,12,TEXAS,1,Mixed or unknown,51.1,US-Mexico border crossing,POINT (-99.26749 27.9439)
2014-12-12,2014.0,12,TEXAS,1,Drowning,51.1,US-Mexico border crossing,POINT (-98.37557 26.18055)
2014-12-14,2014.0,12,TEXAS,1,Drowning,51.1,US-Mexico border crossing,POINT (-98.3989 26.187)
2014-12-14,2014.0,12,TEXAS,1,Drowning,51.1,US-Mexico border crossing,POINT (-98.3989 26.187)
2014-12-18,2014.0,12,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",51.1,US-Mexico border crossing,POINT (-98.53101 27.25184)
2014-12-21,2014.0,12,TEXAS,1,Mixed or unknown,51.1,US-Mexico border crossing,POINT (-99.37848 27.93017)
2014-12-29,2014.0,12,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",51.1,US-Mexico border crossing,POINT (-98.18575 26.9155)
2014-12-30,2014.0,12,ARIZONA,1,Mixed or unknown,48.0,US-Mexico border crossing,POINT (-112.68783 32.1375)
2014-12-31,2014.0,12,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",51.1,US-Mexico border crossing,POINT (-98.77246 27.63192)
